Date,Max.Demand met during the day (MW)
2023-03-12,-24.0
2023-03-13,260.0
2023-03-14,121.0
2023-03-15,-19.0
2023-03-16,27.0
2023-03-17,132.0
2023-03-18,-375.0
2023-03-19,-85.0
2023-03-20,209.0
2023-03-21,-74.0
2023-03-22,286.0
2023-03-23,-214.0
2023-03-24,171.0
2023-03-25,-322.0
2023-03-26,-145.0
2023-03-27,231.0
2023-03-28,76.0
2023-03-29,6.0
2023-03-30,-130.0
2023-03-31,181.0
2023-04-01,-288.0
2023-04-02,-51.0
2023-04-03,228.0
2023-04-04,-38.0
2023-04-05,116.0
2023-04-06,-34.0
2023-04-07,134.0
2023-04-08,-222.0
2023-04-09,-135.0
2023-04-10,403.0
2023-04-11,96.0
2023-04-12,218.0
2023-04-13,150.0
2023-04-14,29.0
2023-04-15,-14.0
2023-04-16,80.0
2023-04-17,688.0
2023-04-18,265.0
2023-04-19,-92.0
2023-04-20,-204.0
2023-04-21,-348.0
2023-04-22,-370.0
2023-04-23,-376.0
2023-04-24,148.0
2023-04-25,92.0
2023-04-26,271.0
2023-04-27,181.0
2023-04-28,-231.0
2023-04-29,-347.0
2023-04-30,-257.0
2023-05-01,-184.0
2023-05-02,75.0
2023-05-03,262.0
2023-05-04,-274.0
2023-05-05,270.0
2023-05-06,-114.0
2023-05-07,-10.0
2023-05-08,644.0
2023-05-09,58.0
2023-05-10,77.0
2023-05-11,213.0
2023-05-12,337.0
2023-05-13,52.0
2023-05-14,-9.0
2023-05-15,473.0
2023-05-16,30.0
2023-05-17,176.0
2023-05-18,-274.0
2023-05-19,-135.0
2023-05-20,-67.0
2023-05-21,557.0
2023-05-22,479.0
2023-05-23,358.0
2023-05-24,-643.0
2023-05-25,-573.0
2023-05-26,-578.0
2023-05-27,60.0
2023-05-28,-271.0
2023-05-29,2.0
2023-05-30,89.0
2023-05-31,-409.0
