Date,Max.Demand met during the day (MW)
2023-03-01,49.0
2023-03-02,-36.0
2023-03-03,116.0
2023-03-04,-338.0
2023-03-05,123.0
2023-03-06,272.0
2023-03-07,-151.0
2023-03-08,-1184.0
2023-03-09,1918.0
2023-03-10,-352.0
2023-03-11,-582.0
2023-03-12,167.0
2023-03-13,284.0
2023-03-14,-139.0
2023-03-15,-140.0
2023-03-16,46.0
2023-03-17,105.0
2023-03-18,-507.0
2023-03-19,290.0
2023-03-20,294.0
2023-03-21,-283.0
2023-03-22,360.0
2023-03-23,-500.0
2023-03-24,385.0
2023-03-25,-493.0
2023-03-26,177.0
2023-03-27,376.0
2023-03-28,-155.0
2023-03-29,-70.0
2023-03-30,-136.0
2023-03-31,311.0
2023-04-01,-469.0
2023-04-02,237.0
2023-04-03,279.0
2023-04-04,-266.0
2023-04-05,154.0
2023-04-06,-150.0
2023-04-07,168.0
2023-04-08,-356.0
2023-04-09,87.0
2023-04-10,538.0
2023-04-11,-307.0
2023-04-12,122.0
2023-04-13,-68.0
2023-04-14,-121.0
2023-04-15,-43.0
2023-04-16,94.0
2023-04-17,608.0
2023-04-18,-423.0
2023-04-19,-357.0
2023-04-20,-112.0
2023-04-21,-144.0
2023-04-22,-22.0
2023-04-23,-6.0
2023-04-24,524.0
2023-04-25,-56.0
2023-04-26,179.0
2023-04-27,-90.0
2023-04-28,-412.0
2023-04-29,-116.0
2023-04-30,90.0
2023-05-01,73.0
2023-05-02,259.0
2023-05-03,187.0
2023-05-04,-536.0
2023-05-05,544.0
2023-05-06,-384.0
2023-05-07,104.0
2023-05-08,654.0
2023-05-09,-586.0
2023-05-10,19.0
2023-05-11,136.0
2023-05-12,124.0
2023-05-13,-285.0
2023-05-14,-61.0
2023-05-15,482.0
2023-05-16,-443.0
2023-05-17,146.0
2023-05-18,-450.0
2023-05-19,139.0
2023-05-20,68.0
2023-05-21,624.0
2023-05-22,-78.0
2023-05-23,-121.0
2023-05-24,-1001.0
2023-05-25,70.0
2023-05-26,-5.0
2023-05-27,638.0
2023-05-28,-331.0
2023-05-29,273.0
2023-05-30,87.0
2023-05-31,-498.0
