,Unnamed: 0,Date,Max.Demand met during the day (MW)
1663,1663,2017-10-20,3504.0
1664,1664,2017-10-21,3468.0
1665,1665,2017-10-22,3472.0
1666,1666,2017-10-23,3555.0
1667,1667,2017-10-24,3823.0
1668,1668,2017-10-25,3826.0
1669,1669,2017-10-26,3763.0
1670,1670,2017-10-27,3641.0
1671,1671,2017-10-28,3721.0
1672,1672,2017-10-29,4085.0
1673,1673,2017-10-30,3279.0
1674,1674,2017-10-31,3600.0
1675,1675,2017-11-01,3602.0
1676,1676,2017-11-02,3626.0
1677,1677,2017-11-03,3681.0
1678,1678,2017-11-04,3593.0
1679,1679,2017-11-05,3313.0
1680,1680,2017-11-06,3187.0
1681,1681,2017-11-07,3466.0
1682,1682,2017-11-08,3484.0
1683,1683,2017-11-09,3649.0
1684,1684,2017-11-10,3476.0
1685,1685,2017-11-11,3516.0
1686,1686,2017-11-12,3245.0
1687,1687,2017-11-13,3133.0
1688,1688,2017-11-14,3312.0
1689,1689,2017-11-15,3331.0
1690,1690,2017-11-16,3301.0
1691,1691,2017-11-17,3326.0
1692,1692,2017-11-18,3439.0
1693,1693,2017-11-19,3186.0
1694,1694,2017-11-20,3196.0
1695,1695,2017-11-21,3272.0
1696,1696,2017-11-22,3304.0
1697,1697,2017-11-23,3269.0
1698,1698,2017-11-24,3373.0
1699,1699,2017-11-25,3541.0
1700,1700,2017-11-26,3305.0
1701,1701,2017-11-27,3362.0
1702,1702,2017-11-28,3412.0
1703,1703,2017-11-29,3269.0
1704,1704,2017-11-30,3432.0
1705,1705,2017-12-01,3394.0
1706,1706,2017-12-02,3508.0
1707,1707,2017-12-03,3369.0
1708,1708,2017-12-04,3315.0
1709,1709,2017-12-05,3353.0
1710,1710,2017-12-06,3457.0
1711,1711,2017-12-07,3618.0
1712,1712,2017-12-08,3477.0
1713,1713,2017-12-09,3565.0
1714,1714,2017-12-10,3432.0
1715,1715,2017-12-11,3169.0
1716,1716,2017-12-12,3509.0
1717,1717,2017-12-13,3503.0
1718,1718,2017-12-14,3605.0
1719,1719,2017-12-15,3673.0
1720,1720,2017-12-16,3901.0
1721,1721,2017-12-17,3706.0
1722,1722,2017-12-18,3838.0
1723,1723,2017-12-19,3778.0
1724,1724,2017-12-20,3637.0
1725,1725,2017-12-21,3861.0
1726,1726,2017-12-22,3723.0
1727,1727,2017-12-23,3940.0
1728,1728,2017-12-24,3699.0
1729,1729,2017-12-25,3651.0
1730,1730,2017-12-26,3810.0
1731,1731,2017-12-27,3791.0
1732,1732,2017-12-28,3844.0
1733,1733,2017-12-29,3716.0
1734,1734,2017-12-30,3971.0
1735,1735,2017-12-31,3634.0
1736,1736,2018-01-01,3664.0
1737,1737,2018-01-02,3954.0
1738,1738,2018-01-03,3959.0
1739,1739,2018-01-04,4217.0
1740,1740,2018-01-05,4022.0
1741,1741,2018-01-06,3309.0
1742,1742,2018-01-07,4107.0
1743,1743,2018-01-08,4017.0
1744,1744,2018-01-09,4181.0
1745,1745,2018-01-10,4124.0
1746,1746,2018-01-11,4214.0
1747,1747,2018-01-12,4117.0
1748,1748,2018-01-13,4205.0
1749,1749,2018-01-14,3926.0
1750,1750,2018-01-15,3932.0
1751,1751,2018-01-16,3970.0
1752,1752,2018-01-17,3839.0
1753,1753,2018-01-18,4003.0
1754,1754,2018-01-19,3929.0
1755,1755,2018-01-20,3959.0
1756,1756,2018-01-21,3771.0
1757,1757,2018-01-22,3854.0
1758,1758,2018-01-23,3857.0
1759,1759,2018-01-24,3736.0
1760,1760,2018-01-25,4043.0
1761,1761,2018-01-26,3981.0
1762,1762,2018-01-27,3542.0
1763,1763,2018-01-28,3887.0
1764,1764,2018-01-29,3985.0
1765,1765,2018-01-30,4030.0
1766,1766,2018-01-31,3814.0
1767,1767,2018-02-01,3968.0
1768,1768,2018-02-02,3968.0
1769,1769,2018-02-03,3707.0
1770,1770,2018-02-04,3592.0
1771,1771,2018-02-05,3682.0
1772,1772,2018-02-06,3725.0
1773,1773,2018-02-07,3743.0
1774,1774,2018-02-08,3794.0
1775,1775,2018-02-09,3707.0
1776,1776,2018-02-10,3880.0
1777,1777,2018-02-11,3708.0
1778,1778,2018-02-12,3671.0
1779,1779,2018-02-13,3695.0
1780,1780,2018-02-14,3780.0
1781,1781,2018-02-15,3924.0
1782,1782,2018-02-16,3638.0
1783,1783,2018-02-17,3809.0
1784,1784,2018-02-18,3532.0
1785,1785,2018-02-19,3554.0
1786,1786,2018-02-20,3539.0
1787,1787,2018-02-21,3533.0
1788,1788,2018-02-22,3485.0
1789,1789,2018-02-23,3430.0
1790,1790,2018-02-24,3520.0
1791,1791,2018-02-25,3337.0
1792,1792,2018-02-26,3314.0
1793,1793,2018-02-27,3369.0
1794,1794,2018-02-28,3398.0
1795,1795,2018-03-01,3498.0
1796,1796,2018-03-02,3441.0
1797,1797,2018-03-03,2347.0
1798,1798,2018-03-04,2887.0
1799,1799,2018-03-05,3043.0
1800,1800,2018-03-06,3251.0
1801,1801,2018-03-07,3256.0
1802,1802,2018-03-08,3298.0
1803,1803,2018-03-09,3330.0
1804,1804,2018-03-10,3432.0
1805,1805,2018-03-11,3234.0
1806,1806,2018-03-12,3161.0
1807,1807,2018-03-13,3388.0
1808,1808,2018-03-14,3424.0
1809,1809,2018-03-15,3558.0
1810,1810,2018-03-16,3539.0
1811,1811,2018-03-17,3560.0
1812,1812,2018-03-18,3256.0
1813,1813,2018-03-19,3112.0
1814,1814,2018-03-20,3446.0
1815,1815,2018-03-21,3506.0
1816,1816,2018-03-22,3541.0
1817,1817,2018-03-23,3523.0
1818,1818,2018-03-24,3576.0
1819,1819,2018-03-25,3295.0
1820,1820,2018-03-26,3045.0
1821,1821,2018-03-27,3572.0
1822,1822,2018-03-28,3688.0
1823,1823,2018-03-29,3654.0
1824,1824,2018-03-30,3659.0
1825,1825,2018-03-31,3675.0
1826,1826,2018-04-01,3564.0
1827,1827,2018-04-02,3369.0
1828,1828,2018-04-03,3885.0
1829,1829,2018-04-04,4024.0
1830,1830,2018-04-05,4187.0
1831,1831,2018-04-06,4339.0
1832,1832,2018-04-07,4318.0
1833,1833,2018-04-08,3593.0
1834,1834,2018-04-09,3596.0
1835,1835,2018-04-10,3727.0
1836,1836,2018-04-11,3983.0
1837,1837,2018-04-12,3888.0
1838,1838,2018-04-13,3841.0
1839,1839,2018-04-14,3833.0
1840,1840,2018-04-15,3615.0
1841,1841,2018-04-16,3806.0
1842,1842,2018-04-17,4168.0
1843,1843,2018-04-18,4380.0
1844,1844,2018-04-19,4437.0
1845,1845,2018-04-20,4628.0
1846,1846,2018-04-21,4630.0
1847,1847,2018-04-22,4195.0
1848,1848,2018-04-23,3821.0
1849,1849,2018-04-24,4147.0
1850,1850,2018-04-25,4373.0
1851,1851,2018-04-26,4596.0
1852,1852,2018-04-27,4857.0
1853,1853,2018-04-28,5094.0
1854,1854,2018-04-29,4862.0
1855,1855,2018-04-30,4796.0
1856,1856,2018-05-01,5181.0
1857,1857,2018-05-02,5090.0
1858,1858,2018-05-03,5149.0
1859,1859,2018-05-04,4552.0
1860,1860,2018-05-05,4789.0
1861,1861,2018-05-06,4747.0
1862,1862,2018-05-07,4894.0
1863,1863,2018-05-08,4968.0
1864,1864,2018-05-09,4687.0
1865,1865,2018-05-10,4730.0
1866,1866,2018-05-11,4881.0
1867,1867,2018-05-12,5272.0
1868,1868,2018-05-13,5364.0
1869,1869,2018-05-14,5338.0
1870,1870,2018-05-15,4896.0
1871,1871,2018-05-16,5289.0
1872,1872,2018-05-17,5328.0
1873,1873,2018-05-18,5342.0
1874,1874,2018-05-19,5537.0
1875,1875,2018-05-20,5448.0
1876,1876,2018-05-21,5282.0
1877,1877,2018-05-22,5532.0
1878,1878,2018-05-23,5735.0
1879,1879,2018-05-24,6029.0
1880,1880,2018-05-25,5949.0
1881,1881,2018-05-26,5912.0
1882,1882,2018-05-27,5822.0
1883,1883,2018-05-28,5835.0
1884,1884,2018-05-29,6149.0
1885,1885,2018-05-30,6254.0
1886,1886,2018-05-31,6343.0
1887,1887,2018-06-01,6346.0
1888,1888,2018-06-02,6570.0
1889,1889,2018-06-03,5686.0
1890,1890,2018-06-04,5833.0
1891,1891,2018-06-05,6325.0
1892,1892,2018-06-06,6535.0
1893,1893,2018-06-07,6372.0
1894,1894,2018-06-08,6492.0
1895,1895,2018-06-09,6913.0
1896,1896,2018-06-10,6326.0
1897,1897,2018-06-11,5884.0
1898,1898,2018-06-12,6317.0
1899,1899,2018-06-13,6623.0
1900,1900,2018-06-14,6614.0
1901,1901,2018-06-15,6540.0
1902,1902,2018-06-16,6429.0
1903,1903,2018-06-17,6254.0
1904,1904,2018-06-18,6001.0
1905,1905,2018-06-19,5694.0
1906,1906,2018-06-20,5900.0
1907,1907,2018-06-21,6204.0
1908,1908,2018-06-22,6330.0
1909,1909,2018-06-23,6619.0
1910,1910,2018-06-24,6462.0
1911,1911,2018-06-25,6275.0
1912,1912,2018-06-26,6750.0
1913,1913,2018-06-27,6512.0
1914,1914,2018-06-28,6068.0
1915,1915,2018-06-29,5559.0
1916,1916,2018-06-30,5400.0
1917,1917,2018-07-01,5621.0
1918,1918,2018-07-02,5759.0
1919,1919,2018-07-03,6128.0
1920,1920,2018-07-04,5968.0
1921,1921,2018-07-05,5955.0
1922,1922,2018-07-06,6193.0
1923,1923,2018-07-07,6094.0
1924,1924,2018-07-08,6058.0
1925,1925,2018-07-09,6373.0
1926,1926,2018-07-10,6924.0
1927,1927,2018-07-11,6893.0
1928,1928,2018-07-12,6503.0
1929,1929,2018-07-13,6573.0
1930,1930,2018-07-14,6030.0
1931,1931,2018-07-15,5234.0
1932,1932,2018-07-16,5760.0
1933,1933,2018-07-17,5663.0
1934,1934,2018-07-18,6216.0
1935,1935,2018-07-19,6270.0
1936,1936,2018-07-20,6365.0
1937,1937,2018-07-21,6034.0
1938,1938,2018-07-22,5562.0
1939,1939,2018-07-23,4996.0
1940,1940,2018-07-24,5556.0
1941,1941,2018-07-25,5990.0
1942,1942,2018-07-26,5734.0
1943,1943,2018-07-27,5307.0
1944,1944,2018-07-28,4811.0
1945,1945,2018-07-29,4424.0
1946,1946,2018-07-30,5290.0
1947,1947,2018-07-31,5597.0
1948,1948,2018-08-01,5388.0
1949,1949,2018-08-02,5742.0
1950,1950,2018-08-03,5893.0
1951,1951,2018-08-04,5637.0
1952,1952,2018-08-05,5615.0
1953,1953,2018-08-06,5555.0
1954,1954,2018-08-07,5044.0
1955,1955,2018-08-08,5081.0
1956,1956,2018-08-09,5355.0
1957,1957,2018-08-10,5822.0
1958,1958,2018-08-11,5731.0
1959,1959,2018-08-12,5755.0
1960,1960,2018-08-13,5591.0
1961,1961,2018-08-14,5629.0
1962,1962,2018-08-15,5777.0
1963,1963,2018-08-16,5665.0
1964,1964,2018-08-17,5773.0
1965,1965,2018-08-18,5890.0
1966,1966,2018-08-19,5704.0
1967,1967,2018-08-20,5357.0
1968,1968,2018-08-21,5752.0
1969,1969,2018-08-22,5852.0
1970,1970,2018-08-23,5687.0
1971,1971,2018-08-24,5687.0
1972,1972,2018-08-25,5453.0
1973,1973,2018-08-26,5253.0
1974,1974,2018-08-27,5122.0
1975,1975,2018-08-28,5378.0
1976,1976,2018-08-29,5152.0
1977,1977,2018-08-30,5049.0
1978,1978,2018-08-31,5530.0
1979,1979,2018-09-01,5556.0
1980,1980,2018-09-02,5346.0
1981,1981,2018-09-03,4577.0
1982,1982,2018-09-04,4059.0
1983,1983,2018-09-05,4507.0
1984,1984,2018-09-06,4565.0
1985,1985,2018-09-07,5052.0
1986,1986,2018-09-08,4807.0
1987,1987,2018-09-09,4314.0
1988,1988,2018-09-10,4203.0
1989,1989,2018-09-11,4669.0
1990,1990,2018-09-12,5037.0
1991,1991,2018-09-13,5064.0
1992,1992,2018-09-14,5113.0
1993,1993,2018-09-15,5010.0
1994,1994,2018-09-16,4856.0
1995,1995,2018-09-17,4823.0
1996,1996,2018-09-18,5075.0
1997,1997,2018-09-19,5075.0
1998,1998,2018-09-20,5047.0
1999,1999,2018-09-21,5143.0
2000,2000,2018-09-22,4976.0
2001,2001,2018-09-23,4253.0
2002,2002,2018-09-24,3930.0
2003,2003,2018-09-25,4188.0
2004,2004,2018-09-26,3965.0
2005,2005,2018-09-27,4151.0
2006,2006,2018-09-28,4266.0
2007,2007,2018-09-29,4398.0
2008,2008,2018-09-30,4393.0
2009,2009,2018-10-01,4121.0
2010,2010,2018-10-02,4513.0
2011,2011,2018-10-03,4164.0
2012,2012,2018-10-04,4572.0
2013,2013,2018-10-05,4612.0
2014,2014,2018-10-06,4614.0
2015,2015,2018-10-07,4188.0
2016,2016,2018-10-08,3954.0
2017,2017,2018-10-09,4321.0
2018,2018,2018-10-10,4403.0
2019,2019,2018-10-11,4559.0
2020,2020,2018-10-12,4369.0
2021,2021,2018-10-13,4049.0
2022,2022,2018-10-14,3746.0
2023,2023,2018-10-15,3450.0
2024,2024,2018-10-16,3837.0
2025,2025,2018-10-17,3966.0
2026,2026,2018-10-18,3970.0
2027,2027,2018-10-19,3986.0
2028,2028,2018-10-20,3335.0
2029,2029,2018-10-21,3651.0
2030,2030,2018-10-22,3421.0
2031,2031,2018-10-23,3652.0
2032,2032,2018-10-24,3720.0
2033,2033,2018-10-25,3761.0
2034,2034,2018-10-26,3752.0
2035,2035,2018-10-27,3676.0
2036,2036,2018-10-28,3450.0
2037,2037,2018-10-29,3301.0
2038,2038,2018-10-30,3582.0
2039,2039,2018-10-31,3664.0
2040,2040,2018-11-01,3694.0
2041,2041,2018-11-02,3660.0
2042,2042,2018-11-03,3646.0
2043,2043,2018-11-04,3450.0
2044,2044,2018-11-05,3222.0
2045,2045,2018-11-06,3389.0
2046,2046,2018-11-07,3332.0
2047,2047,2018-11-08,2698.0
2048,2048,2018-11-09,2609.0
2049,2049,2018-11-10,3111.0
2050,2050,2018-11-11,3012.0
2051,2051,2018-11-12,2932.0
2052,2052,2018-11-13,3203.0
2053,2053,2018-11-14,3308.0
2054,2054,2018-11-15,3248.0
2055,2055,2018-11-16,3292.0
2056,2056,2018-11-17,3387.0
2057,2057,2018-11-18,3185.0
2058,2058,2018-11-19,3179.0
2059,2059,2018-11-20,3254.0
2060,2060,2018-11-21,3207.0
2061,2061,2018-11-22,3460.0
2062,2062,2018-11-23,3230.0
2063,2063,2018-11-24,3460.0
2064,2064,2018-11-25,3178.0
2065,2065,2018-11-26,3302.0
2066,2066,2018-11-27,3318.0
2067,2067,2018-11-28,3302.0
2068,2068,2018-11-29,3309.0
2069,2069,2018-11-30,3394.0
2070,2070,2018-12-01,3571.0
2071,2071,2018-12-02,3290.0
2072,2072,2018-12-03,3311.0
2073,2073,2018-12-04,3350.0
2074,2074,2018-12-05,3438.0
2075,2075,2018-12-06,3437.0
2076,2076,2018-12-07,3521.0
2077,2077,2018-12-08,3594.0
2078,2078,2018-12-09,3538.0
2079,2079,2018-12-10,3509.0
2080,2080,2018-12-11,3457.0
2081,2081,2018-12-12,3567.0
2082,2082,2018-12-13,3608.0
2083,2083,2018-12-14,3607.0
2084,2084,2018-12-15,3707.0
2085,2085,2018-12-16,3637.0
2086,2086,2018-12-17,3696.0
2087,2087,2018-12-18,3718.0
2088,2088,2018-12-19,3756.0
2089,2089,2018-12-20,3696.0
2090,2090,2018-12-21,3805.0
2091,2091,2018-12-22,4031.0
2092,2092,2018-12-23,3755.0
2093,2093,2018-12-24,3901.0
2094,2094,2018-12-25,3963.0
2095,2095,2018-12-26,3927.0
2096,2096,2018-12-27,3900.0
2097,2097,2018-12-28,4057.0
2098,2098,2018-12-29,4396.0
2099,2099,2018-12-30,4170.0
2100,2100,2018-12-31,4120.0
2101,2101,2019-01-01,4292.0
2102,2102,2019-01-02,4336.0
2103,2103,2019-01-03,4183.0
2104,2104,2019-01-04,4241.0
2105,2105,2019-01-05,4413.0
2106,2106,2019-01-06,4093.0
2107,2107,2019-01-07,3922.0
2108,2108,2019-01-08,4212.0
2109,2109,2019-01-09,4167.0
2110,2110,2019-01-10,4234.0
2111,2111,2019-01-11,4194.0
2112,2112,2019-01-12,4336.0
2113,2113,2019-01-13,4104.0
2114,2114,2019-01-14,3975.0
2115,2115,2019-01-15,4222.0
2116,2116,2019-01-16,4256.0
2117,2117,2019-01-17,4254.0
2118,2118,2019-01-18,4120.0
2119,2119,2019-01-19,4248.0
2120,2120,2019-01-20,4008.0
2121,2121,2019-01-21,4064.0
2122,2122,2019-01-22,3907.0
2123,2123,2019-01-23,3851.0
2124,2124,2019-01-24,4147.0
2125,2125,2019-01-25,3984.0
2126,2126,2019-01-26,4145.0
2127,2127,2019-01-27,3474.0
2128,2128,2019-01-28,4013.0
2129,2129,2019-01-29,4179.0
2130,2130,2019-01-30,4197.0
2131,2131,2019-01-31,4295.0
2132,2132,2019-02-01,4141.0
2133,2133,2019-02-02,4284.0
2134,2134,2019-02-03,4110.0
2135,2135,2019-02-04,4194.0
2136,2136,2019-02-05,4197.0
2137,2137,2019-02-06,4059.0
2138,2138,2019-02-07,4097.0
2139,2139,2019-02-08,4013.0
2140,2140,2019-02-09,4172.0
2141,2141,2019-02-10,4008.0
2142,2142,2019-02-11,3973.0
2143,2143,2019-02-12,3902.0
2144,2144,2019-02-13,3945.0
2145,2145,2019-02-14,3933.0
2146,2146,2019-02-15,3867.0
2147,2147,2019-02-16,4049.0
2148,2148,2019-02-17,3835.0
2149,2149,2019-02-18,3975.0
2150,2150,2019-02-19,3798.0
2151,2151,2019-02-20,3904.0
2152,2152,2019-02-21,3818.0
2153,2153,2019-02-22,3819.0
2154,2154,2019-02-23,3825.0
2155,2155,2019-02-24,3634.0
2156,2156,2019-02-25,3681.0
2157,2157,2019-02-26,3597.0
2158,2158,2019-02-27,3713.0
2159,2159,2019-02-28,3844.0
2160,2160,2019-03-01,3824.0
2161,2161,2019-03-02,3952.0
2162,2162,2019-03-03,3695.0
2163,2163,2019-03-04,3743.0
2164,2164,2019-03-05,3943.0
2165,2165,2019-03-06,3668.0
2166,2166,2019-03-07,3792.0
2167,2167,2019-03-08,3602.0
2168,2168,2019-03-09,3791.0
2169,2169,2019-03-10,3440.0
2170,2170,2019-03-11,3434.0
2171,2171,2019-03-12,3529.0
2172,2172,2019-03-13,3394.0
2173,2173,2019-03-14,3557.0
2174,2174,2019-03-15,3581.0
2175,2175,2019-03-16,3745.0
2176,2176,2019-03-17,3440.0
2177,2177,2019-03-18,3378.0
2178,2178,2019-03-19,3387.0
2179,2179,2019-03-20,3445.0
2180,2180,2019-03-21,3505.0
2181,2181,2019-03-22,2278.0
2182,2182,2019-03-23,3027.0
2183,2183,2019-03-24,3071.0
2184,2184,2019-03-25,3114.0
2185,2185,2019-03-26,3273.0
2186,2186,2019-03-27,3370.0
2187,2187,2019-03-28,3409.0
2188,2188,2019-03-29,3456.0
2189,2189,2019-03-30,3706.0
2190,2190,2019-03-31,3602.0
2191,2191,2019-04-01,3238.0
2192,2192,2019-04-02,3505.0
2193,2193,2019-04-03,3598.0
2194,2194,2019-04-04,3741.0
2195,2195,2019-04-05,4023.0
2196,2196,2019-04-06,4218.0
2197,2197,2019-04-07,3876.0
2198,2198,2019-04-08,3902.0
2199,2199,2019-04-09,4119.0
2200,2200,2019-04-10,4229.0
2201,2201,2019-04-11,4304.0
2202,2202,2019-04-12,4613.0
2203,2203,2019-04-13,4507.0
2204,2204,2019-04-14,4134.0
2205,2205,2019-04-15,4163.0
2206,2206,2019-04-16,4738.0
2207,2207,2019-04-17,4472.0
2208,2208,2019-04-18,3644.0
2209,2209,2019-04-19,3671.0
2210,2210,2019-04-20,3638.0
2211,2211,2019-04-21,3696.0
2212,2212,2019-04-22,3843.0
2213,2213,2019-04-23,4525.0
2214,2214,2019-04-24,4802.0
2215,2215,2019-04-25,5243.0
2216,2216,2019-04-26,5468.0
2217,2217,2019-04-27,5270.0
2218,2218,2019-04-28,4947.0
2219,2219,2019-04-29,4886.0
2220,2220,2019-04-30,5334.0
2221,2221,2019-05-01,5634.0
2222,2222,2019-05-02,5608.0
2223,2223,2019-05-03,5715.0
2224,2224,2019-05-04,5284.0
2225,2225,2019-05-05,4836.0
2226,2226,2019-05-06,4903.0
2227,2227,2019-05-07,5209.0
2228,2228,2019-05-08,5419.0
2229,2229,2019-05-09,5598.0
2230,2230,2019-05-10,5760.0
2231,2231,2019-05-11,5792.0
2232,2232,2019-05-12,5439.0
2233,2233,2019-05-13,5438.0
2234,2234,2019-05-14,5482.0
2235,2235,2019-05-15,3309.0
2236,2236,2019-05-16,5172.0
2237,2237,2019-05-17,4904.0
2238,2238,2019-05-18,4855.0
2239,2239,2019-05-19,4199.0
2240,2240,2019-05-20,4493.0
2241,2241,2019-05-21,5165.0
2242,2242,2019-05-22,5416.0
2243,2243,2019-05-23,5527.0
2244,2244,2019-05-24,5642.0
2245,2245,2019-05-25,5052.0
2246,2246,2019-05-26,5037.0
2247,2247,2019-05-27,5097.0
2248,2248,2019-05-28,5499.0
2249,2249,2019-05-29,5701.0
2250,2250,2019-05-30,5966.0
2251,2251,2019-05-31,6207.0
2252,2252,2019-06-01,6371.0
2253,2253,2019-06-02,6386.0
2254,2254,2019-06-03,6507.0
2255,2255,2019-06-04,6526.0
2256,2256,2019-06-05,6479.0
2257,2257,2019-06-06,6401.0
2258,2258,2019-06-07,6591.0
2259,2259,2019-06-08,6400.0
2260,2260,2019-06-09,6367.0
2261,2261,2019-06-10,6293.0
2262,2262,2019-06-11,6602.0
2263,2263,2019-06-12,6711.0
2264,2264,2019-06-13,6795.0
2265,2265,2019-06-14,6731.0
2266,2266,2019-06-15,6537.0
2267,2267,2019-06-16,6515.0
2268,2268,2019-06-17,6389.0
2269,2269,2019-06-18,5920.0
2270,2270,2019-06-19,4989.0
2271,2271,2019-06-20,5172.0
2272,2272,2019-06-21,5532.0
2273,2273,2019-06-22,5889.0
2274,2274,2019-06-23,5910.0
2275,2275,2019-06-24,6113.0
2276,2276,2019-06-25,5876.0
2277,2277,2019-06-26,6393.0
2278,2278,2019-06-27,6553.0
2279,2279,2019-06-28,6469.0
2280,2280,2019-06-29,6567.0
2281,2281,2019-06-30,6664.0
2282,2282,2019-07-01,6623.0
2283,2283,2019-07-02,7135.0
2284,2284,2019-07-03,7254.0
2285,2285,2019-07-04,6977.0
2286,2286,2019-07-05,6877.0
2287,2287,2019-07-06,6118.0
2288,2288,2019-07-07,5908.0
2289,2289,2019-07-08,6192.0
2290,2290,2019-07-09,6305.0
2291,2291,2019-07-10,6172.0
2292,2292,2019-07-11,6570.0
2293,2293,2019-07-12,6826.0
2294,2294,2019-07-13,6744.0
2295,2295,2019-07-14,6643.0
2296,2296,2019-07-15,6486.0
2297,2297,2019-07-16,5965.0
2298,2298,2019-07-17,5001.0
2299,2299,2019-07-18,4826.0
2300,2300,2019-07-19,4656.0
2301,2301,2019-07-20,5699.0
2302,2302,2019-07-21,5508.0
2303,2303,2019-07-22,5184.0
2304,2304,2019-07-23,5767.0
2305,2305,2019-07-24,6444.0
2306,2306,2019-07-25,6535.0
2307,2307,2019-07-26,5632.0
2308,2308,2019-07-27,5100.0
2309,2309,2019-07-28,4666.0
2310,2310,2019-07-29,5048.0
2311,2311,2019-07-30,5548.0
2312,2312,2019-07-31,5644.0
2313,2313,2019-08-01,5748.0
2314,2314,2019-08-02,5918.0
2315,2315,2019-08-03,5790.0
2316,2316,2019-08-04,5444.0
2317,2317,2019-08-05,5526.0
2318,2318,2019-08-06,5992.0
