,Unnamed: 0,Date (DD/MM/YYYY),Max.Demand met during the day (MW),Shortage during maximum Demand (MW),Energy Met (MU),"Drawal Schedule
(MU)",OD(+)/UD(-) (MU),Max OD (MW),Energy Shortage (MU)
2765,2765,1/1/21,4634,0.0,76.0,63.1,1.2,595.0,0.0
2766,2766,2/1/21,4918,1.0,77.0,65.7,-0.5,295.0,0.01
2767,2767,3/1/21,4233,0.0,70.5,58.9,-0.9,232.0,0.0
2768,2768,4/1/21,4413,0.0,73.2,61.1,0.4,271.0,0.0
2769,2769,5/1/21,4186,0.0,70.5,60.5,-1.0,344.0,0.0
2770,2770,6/1/21,4305,0.0,71.6,60.9,-0.8,235.0,0.01
2771,2771,7/1/21,4207,0.0,70.6,59.9,-1.3,208.0,0.0
2772,2772,8/1/21,4503,0.0,73.8,63.3,-0.2,219.0,0.0
2773,2773,9/1/21,4124,0.0,68.3,57.1,-0.8,262.0,0.04
2774,2774,10/1/21,4184,0.0,67.9,57.2,-1.3,195.0,0.0
2775,2775,11/1/21,4541,0.0,74.6,62.8,0.1,236.0,0.0
2776,2776,12/1/21,4628,0.0,76.0,66.5,-0.2,201.0,0.0
2777,2777,13/01/21,4756,0.0,76.6,66.7,-0.9,288.0,0.0
2778,2778,14/01/21,4723,0.0,77.5,66.6,-0.8,231.0,0.0
2779,2779,15/01/21,4736,0.0,77.2,65.9,-1.5,283.0,0.0
2780,2780,16/01/21,4456,0.0,72.5,62.4,-0.7,299.0,0.0
2781,2781,17/01/21,4604,0.0,74.0,61.4,1.2,303.0,0.0
2782,2782,18/01/21,4727,0.0,76.2,65.6,-1.6,264.0,0.02
2783,2783,19/01/21,4633,0.0,75.6,64.9,-1.5,211.0,0.0
2784,2784,20/01/21,4735,0.0,76.7,64.7,-0.9,270.0,0.0
2785,2785,21/01/21,4618,0.0,73.3,62.9,-1.2,265.0,0.0
2786,2786,22/01/21,4854,0.0,77.1,65.6,-1.0,272.0,0.03
2787,2787,23/01/21,4410,0.0,72.4,59.8,-0.5,348.0,0.0
2788,2788,24/01/21,4490,0.0,72.9,59.6,0.8,337.0,0.0
2789,2789,25/01/21,4785,0.0,75.1,63.7,-1.1,238.0,0.0
2790,2790,26/01/21,3801,0.0,62.6,50.8,-0.8,181.0,0.0
2791,2791,27/01/21,4579,0.0,72.3,61.3,-1.4,266.0,0.0
2792,2792,28/01/21,4564,0.0,74.6,62.7,-0.9,271.0,0.0
2793,2793,29/01/21,4673,0.0,74.2,66.9,-1.0,310.0,0.0
2794,2794,30/01/21,4344,0.0,71.6,59.7,0.0,254.0,0.0
2795,2795,31/01/21,4350,0.0,68.3,56.0,-0.2,232.0,0.0
2796,2796,1/2/21,4385,0.0,69.7,59.1,-1.0,237.0,0.0
2797,2797,2/2/21,4297,0.0,69.3,58.0,-1.2,182.0,0.01
2798,2798,3/2/21,4244,0.0,68.4,57.8,-1.3,201.0,0.0
2799,2799,4/2/21,4061,0.0,68.6,56.6,-0.3,214.0,0.0
2800,2800,5/2/21,4420,0.0,70.4,56.4,-1.2,212.0,0.0
2801,2801,6/2/21,4014,0.0,64.1,49.9,-2.3,187.0,0.0
2802,2802,7/2/21,3970,0.0,63.0,47.3,-1.8,221.0,0.0
2803,2803,8/2/21,4094,0.0,66.0,50.5,-1.9,188.0,0.0
2804,2804,9/2/21,4089,0.0,65.7,52.1,-1.5,218.0,0.01
2805,2805,10/2/21,3981,0.0,65.5,50.2,-1.7,193.0,0.0
2806,2806,11/2/21,3851,0.0,65.0,49.2,-1.6,147.0,0.03
2807,2807,12/2/21,4043,0.0,66.4,50.6,-1.2,52.0,0.01
2808,2808,13/02/21,3804,0.0,61.4,55.1,-1.0,270.0,0.0
2809,2809,14/02/21,3696,0.0,59.0,44.3,-2.0,116.0,0.0
2810,2810,15/02/21,3718,0.0,61.6,46.9,-2.2,139.0,0.0
2811,2811,16/02/21,3751,0.0,62.7,47.5,-1.6,190.0,0.0
2812,2812,17/02/21,3691,0.0,62.1,49.0,-1.2,203.0,0.0
2813,2813,18/02/21,3691,0.0,62.1,49.0,-1.2,203.0,0.0
2814,2814,19/02/21,3855,0.0,64.7,51.2,-0.4,218.0,0.0
2815,2815,20/02/21,3549,0.0,59.5,53.2,-0.1,223.0,0.0
2816,2816,21/02/21,3513,0.0,58.4,53.3,-0.5,199.0,0.0
2817,2817,22/02/21,3620,0.0,60.8,57.5,-1.3,133.0,0.0
2818,2818,23/02/21,3539,0.0,62.1,58.1,-1.2,244.0,0.0
2819,2819,24/02/21,3625,0.0,62.8,58.9,-1.2,178.0,0.0
2820,2820,25/02/21,3536,0.0,62.3,55.0,-0.6,368.0,0.0
2821,2821,26/02/21,3638,0.0,65.4,55.3,-1.4,122.0,0.0
2822,2822,27/02/21,3638,0.0,65.4,55.3,-1.4,122.0,0.0
2823,2823,28/02/21,3257,0.0,59.2,45.0,-1.8,96.0,0.0
2824,2824,1/3/21,3404,0.0,62.1,46.3,-2.0,89.0,0.0
2825,2825,2/3/21,3434,0.0,61.8,46.6,-1.9,93.0,0.0
2826,2826,3/3/21,3494,0.0,62.8,46.7,-1.6,113.0,0.01
2827,2827,4/3/21,3434,0.0,62.6,47.6,-1.7,85.0,0.0
2828,2828,5/3/21,3607,0.0,65.4,49.2,-0.8,194.0,0.01
2829,2829,6/3/21,3241,0.0,61.1,46.9,-2.5,192.0,0.0
2830,2830,7/3/21,3209,0.0,59.9,45.2,-2.3,127.0,0.0
2831,2831,8/3/21,3439,0.0,65.4,50.0,-2.0,103.0,0.0
2832,2832,9/3/21,3528,0.0,68.1,51.9,-0.9,155.0,0.0
2833,2833,10/3/21,3584,0.0,67.9,52.5,-1.0,151.0,0.0
2834,2834,11/3/21,3534,0.0,69.2,53.0,-1.2,182.0,0.0
2835,2835,12/3/21,3623,0.0,69.0,53.4,-1.7,68.0,0.0
2836,2836,13/03/21,3287,0.0,63.9,48.8,-1.4,103.0,0.0
2837,2837,14/03/21,3259,0.0,63.0,50.4,-1.2,99.0,0.01
2838,2838,15/03/21,3498,0.0,68.5,55.9,-1.2,110.0,0.02
2839,2839,16/03/21,3502,0.0,69.1,56.4,-1.0,110.0,0.01
2840,2840,17/03/21,3570,0.0,70.4,54.5,-1.5,114.0,0.0
2841,2841,18/03/21,3532,0.0,70.0,54.2,-1.5,117.0,0.0
2842,2842,19/03/21,3705,0.0,73.5,56.0,-1.0,123.0,0.01
2843,2843,20/03/21,3423,0.0,69.9,54.1,-1.5,96.0,0.0
2844,2844,21/03/21,3295,0.0,67.0,52.0,-1.4,82.0,0.01
2845,2845,22/03/21,3596,0.0,72.8,56.3,-0.7,201.0,0.0
2846,2846,23/03/21,3591,0.0,71.2,55.7,-1.4,76.0,0.0
2847,2847,24/03/21,3583,0.0,70.2,54.5,-0.6,197.0,0.12
2848,2848,25/03/21,3496,0.0,70.0,53.7,-0.9,120.0,0.0
2849,2849,26/03/21,3603,0.0,69.2,53.5,-0.9,112.0,0.0
2850,2850,27/03/21,3332,0.0,68.2,51.5,-0.6,115.0,0.0
2851,2851,28/03/21,3159,0.0,65.0,48.9,-0.6,134.0,0.0
2852,2852,29/03/21,2728,0.0,56.3,42.0,-1.3,226.0,0.01
2853,2853,30/03/21,3374,0.0,70.2,54.9,-1.3,234.0,0.0
2854,2854,31/03/21,3570,0.0,73.6,58.3,-1.2,82.0,0.0
2855,2855,1/4/21,3483,0.0,72.2,56.7,-1.6,93.0,0.0
2856,2856,2/4/21,3503,0.0,71.0,55.7,-1.9,134.0,0.0
2857,2857,3/4/21,3289,0.0,68.3,53.4,-1.5,38.0,0.0
2858,2858,4/4/21,3215,0.0,68.0,52.4,-1.6,95.0,0.0
2859,2859,5/4/21,3736,0.0,76.8,61.0,-1.2,160.0,0.0
2860,2860,6/4/21,3861,0.0,80.7,65.3,-1.0,140.0,0.0
2861,2861,7/4/21,3945,0.0,81.7,67.0,-2.3,23.0,0.0
2862,2862,8/4/21,3805,0.0,79.9,65.4,-2.5,56.0,0.0
2863,2863,9/4/21,3860,0.0,79.5,65.2,-2.0,83.0,0.01
2864,2864,10/4/21,3553,0.0,76.9,61.8,-1.8,77.0,0.0
2865,2865,11/4/21,3456,0.0,75.5,60.9,-1.8,20.0,0.0
2866,2866,12/4/21,4012,0.0,83.6,67.9,-1.8,119.0,0.0
2867,2867,13/04/21,4064,0.0,85.8,70.6,-1.6,71.0,0.0
2868,2868,14/04/21,4013,0.0,85.9,70.6,-1.7,75.0,0.0
2869,2869,15/04/21,4283,0.0,88.7,74.0,-1.5,68.0,0.0
2870,2870,16/04/21,4282,0.0,86.0,71.6,-2.0,75.0,0.15
2871,2871,17/04/21,3203,0.0,66.4,52.8,-3.6,29.0,0.01
2872,2872,18/04/21,3315,0.0,67.6,52.1,-1.6,18.0,0.0
2873,2873,19/04/21,3788,0.0,79.9,64.7,-1.9,50.0,0.0
2874,2874,20/04/21,3491,0.0,69.5,54.1,-1.7,99.0,0.0
2875,2875,21/04/21,2980,0.0,64.2,48.4,-1.4,37.0,0.0
2876,2876,22/04/21,2986,0.0,64.5,50.0,-1.8,45.0,0.0
2877,2877,23/04/21,2909,0.0,64.0,48.7,-2.1,13.0,0.0
2878,2878,24/04/21,2746,0.0,59.7,43.6,-1.6,0.0,0.0
2879,2879,25/04/21,2937,0.0,61.1,44.9,-1.1,15.0,0.0
2880,2880,26/04/21,3228,0.0,66.3,50.5,-1.2,44.0,0.0
2881,2881,27/04/21,3587,0.0,70.8,55.6,-1.5,32.0,0.03
2882,2882,28/04/21,3818,0.0,76.1,59.9,-0.7,180.0,0.0
2883,2883,29/04/21,3940,0.0,79.1,62.8,-1.1,89.0,0.01
2884,2884,30/04/21,3936,0.0,80.1,65.0,-1.2,46.0,0.0
2885,2885,1/5/21,3991,0.0,79.7,63.4,-0.5,158.0,0.0
2886,2886,2/5/21,4023,0.0,80.0,62.7,-1.3,119.0,0.0
2887,2887,3/5/21,4162,0.0,81.9,64.7,-0.1,124.0,0.0
2888,2888,4/5/21,4237,0.0,83.9,67.4,0.0,179.0,0.0
2889,2889,5/5/21,4444,0.0,84.6,68.4,-0.8,89.0,0.0
2890,2890,6/5/21,4418,0.0,80.5,65.7,-2.6,99.0,0.01
2891,2891,7/5/21,3715,0.0,72.8,57.4,-2.0,35.0,0.0
2892,2892,8/5/21,3822,0.0,74.3,60.4,-2.5,20.0,0.0
2893,2893,9/5/21,3860,0.0,75.6,60.8,-2.5,0.0,0.0
2894,2894,10/5/21,3826,0.0,74.6,59.8,-2.1,16.0,0.0
2895,2895,11/5/21,3970,0.0,77.9,63.3,-2.7,42.0,0.0
2896,2896,12/5/21,4010,0.0,77.7,62.9,-2.3,82.0,0.0
2897,2897,13/05/21,3854,0.0,71.6,57.9,-2.6,23.0,0.0
2898,2898,14/05/21,3775,0.0,73.0,57.4,-1.7,81.0,0.0
2899,2899,15/05/21,3756,0.0,72.8,56.7,-1.2,95.0,0.0
2900,2900,16/05/21,4045,0.0,73.6,57.8,-1.2,77.0,0.01
2901,2901,17/05/21,4144,0.0,79.3,63.4,-0.8,197.0,0.0
2902,2902,18/05/21,4161,0.0,74.1,58.9,-1.1,118.0,0.0
2903,2903,19/05/21,3266,0.0,60.6,46.5,-0.5,209.0,0.03
2904,2904,20/05/21,2693,0.0,55.2,47.8,-1.0,84.0,0.0
2905,2905,21/05/21,2757,0.0,58.9,49.9,-1.2,38.0,0.0
2906,2906,22/05/21,2913,0.0,58.4,48.7,-0.7,92.0,0.0
2907,2907,23/05/21,2849,0.0,60.4,50.2,-1.2,90.0,0.0
2908,2908,24/05/21,3202,0.0,62.9,54.1,-1.0,51.0,0.0
2909,2909,25/05/21,3564,0.0,69.2,58.9,-0.9,87.0,0.0
2910,2910,26/05/21,4004,0.0,70.4,63.1,-3.8,209.0,0.0
2911,2911,27/05/21,4400,0.0,81.6,70.3,-0.6,132.0,0.0
2912,2912,28/05/21,4824,0.0,88.7,78.0,-1.2,140.0,0.0
2913,2913,29/05/21,4743,0.0,86.1,76.6,-2.1,332.0,0.0
2914,2914,30/05/21,4500,0.0,83.7,73.1,-1.8,79.0,0.01
2915,2915,31/05/21,4882,0.0,90.0,78.1,-0.6,134.0,0.0
2916,2916,1/6/21,4596,0.0,75.3,68.4,-4.0,145.0,0.15
2917,2917,2/6/21,4081,0.0,81.8,71.0,-1.3,137.0,0.0
2918,2918,3/6/21,4686,0.0,88.3,75.6,-0.2,300.0,0.0
2919,2919,4/6/21,4614,0.0,91.3,77.9,-1.6,417.0,0.0
2920,2920,5/6/21,4010,0.0,82.1,69.0,-1.8,239.0,0.0
2921,2921,6/6/21,4949,0.0,85.7,71.7,-0.5,151.0,0.0
2922,2922,7/6/21,5519,0.0,104.2,88.6,0.2,171.0,0.03
2923,2923,8/6/21,5858,0.0,113.7,99.2,-0.8,233.0,0.0
2924,2924,9/6/21,6270,0.0,122.8,108.2,0.2,267.0,0.08
2925,2925,10/6/21,6412,0.0,128.6,114.0,-0.9,277.0,0.0
2926,2926,11/6/21,5819,0.0,114.2,99.7,-0.7,286.0,0.0
2927,2927,12/6/21,5721,0.0,110.2,94.4,0.7,274.0,0.03
2928,2928,13/06/21,5057,0.0,97.3,83.6,-1.2,224.0,0.0
2929,2929,14/06/21,5677,0.0,110.2,96.6,-0.9,237.0,0.0
2930,2930,15/06/21,5771,0.0,113.2,99.1,-1.1,213.0,0.01
2931,2931,16/06/21,5237,0.0,107.7,94.3,-1.4,204.0,0.0
2932,2932,17/06/21,5265,0.0,108.5,95.9,-2.0,161.0,0.0
2933,2933,18/06/21,5316,0.0,109.0,96.4,-1.7,186.0,0.0
2934,2934,19/06/21,5066,0.0,102.8,90.5,-1.5,121.0,0.0
2935,2935,20/06/21,4922,0.0,97.3,84.3,-1.1,171.0,0.0
2936,2936,21/06/21,5676,0.0,110.9,96.8,-0.9,192.0,0.0
2937,2937,22/06/21,5947,0.0,117.3,104.7,-1.6,238.0,0.0
2938,2938,23/06/21,6316,0.0,123.7,110.1,-1.2,182.0,0.0
2939,2939,24/06/21,6488,0.0,125.6,112.6,-2.1,190.0,0.0
2940,2940,25/06/21,6013,0.0,117.3,105.6,-2.0,193.0,0.0
2941,2941,26/06/21,5679,0.0,112.2,99.2,-1.0,228.0,0.0
2942,2942,27/06/21,6069,0.0,114.3,101.1,-0.6,194.0,0.01
2943,2943,28/06/21,6403,0.0,128.9,115.1,-0.7,271.0,0.0
2944,2944,29/06/21,6522,0.0,132.4,118.9,-0.9,221.0,0.0
2945,2945,30/06/21,6824,0.0,135.9,122.7,-0.5,248.0,0.0
2946,2946,1/7/21,6937,0.0,141.8,128.7,-1.3,295.0,0.0
2947,2947,2/7/21,7244,0.0,141.0,127.4,-1.1,266.0,0.0
2948,2948,3/7/21,6103,0.0,119.1,108.3,-1.8,257.0,0.01
2949,2949,4/7/21,5963,0.0,114.1,103.9,-1.0,258.0,0.0
2950,2950,5/7/21,6437,0.0,127.5,116.7,-1.2,302.0,0.01
2951,2951,6/7/21,6743,0.0,134.7,121.3,-1.0,219.0,0.05
2952,2952,7/7/21,7045,0.0,142.3,128.8,-1.3,197.0,0.0
2953,2953,8/7/21,7157,0.0,141.9,130.1,-1.9,295.0,0.0
2954,2954,9/7/21,6781,0.0,135.9,125.0,-3.2,305.0,0.0
2955,2955,10/7/21,6645,0.0,135.0,120.7,-0.5,243.0,0.0
2956,2956,11/7/21,6559,0.0,131.8,118.0,-0.9,163.0,0.0
2957,2957,12/7/21,6417,0.0,129.8,117.0,-1.1,223.0,0.0
2958,2958,13/07/21,6088,0.0,119.9,108.7,-2.1,269.0,0.02
2959,2959,14/07/21,5312,0.0,108.3,100.2,-2.6,119.0,0.0
2960,2960,15/07/21,5667,0.0,111.9,103.2,-1.6,344.0,0.0
2961,2961,16/07/21,6313,0.0,125.9,114.4,-1.3,215.0,0.0
2962,2962,17/07/21,6253,0.0,129.3,116.0,-1.1,231.0,0.08
2963,2963,18/07/21,6045,0.0,120.6,106.8,-0.9,219.0,0.0
2964,2964,19/07/21,5357,0.0,100.8,91.6,-1.6,147.0,0.0
2965,2965,20/07/21,4977,0.0,98.2,89.9,-2.2,76.0,0.0
2966,2966,21/07/21,5275,0.0,100.2,91.3,-1.3,89.0,0.0
2967,2967,22/07/21,5325,0.0,110.7,98.6,-1.6,144.0,0.01
2968,2968,23/07/21,5536,0.0,113.5,99.8,0.2,221.0,0.0
2969,2969,24/07/21,5374,0.0,113.4,103.2,-3.0,633.0,0.0
2970,2970,25/07/21,6007,0.0,116.3,103.9,-1.5,87.0,0.0
2971,2971,26/07/21,5854,0.0,123.7,110.4,-1.5,143.0,0.0
2972,2972,27/07/21,5585,0.0,113.7,101.9,-1.3,144.0,0.0
2973,2973,28/07/21,4907,0.0,102.4,91.9,-2.2,75.0,0.0
2974,2974,29/07/21,4894,0.0,101.4,90.1,-2.5,85.0,0.0
2975,2975,30/07/21,4904,0.0,101.9,90.9,-2.6,9.0,0.0
2976,2976,31/07/21,4933,0.0,100.3,89.9,-2.8,152.0,0.0
2977,2977,1/8/21,4819,0.0,96.4,88.5,-1.8,105.0,0.0
2978,2978,2/8/21,4866,0.0,104.8,94.1,-1.7,93.0,0.04
2979,2979,3/8/21,5100,0.0,107.4,95.0,-1.5,67.0,0.01
2980,2980,4/8/21,5223,0.0,109.2,97.4,-1.9,77.0,0.01
2981,2981,5/8/21,5422,0.0,115.0,101.0,-0.7,190.0,0.0
2982,2982,6/8/21,5677,0.0,118.9,105.1,-0.7,129.0,0.03
2983,2983,7/8/21,5524,0.0,112.1,104.8,-0.2,168.0,0.0
2984,2984,8/8/21,5060,0.0,101.1,93.2,-0.1,197.0,0.0
2985,2985,9/8/21,5132,0.0,105.3,98.5,-1.3,157.0,0.0
2986,2986,10/8/21,5546,0.0,111.7,101.7,-1.5,113.0,0.0
2987,2987,11/8/21,5705,0.0,116.6,106.3,-1.7,136.0,0.01
2988,2988,12/8/21,5903,0.0,119.9,107.2,-1.2,143.0,0.0
2989,2989,13/08/21,5997,0.0,122.0,109.4,-1.8,106.0,0.0
2990,2990,14/08/21,5897,0.0,117.6,105.0,-1.2,166.0,0.05
2991,2991,15/08/21,5817,0.0,107.2,93.8,-1.4,165.0,0.0
2992,2992,16/08/21,6337,0.0,124.5,110.9,-1.4,176.0,0.0
2993,2993,17/08/21,6513,0.0,133.9,120.2,-1.4,214.0,0.0
2994,2994,18/08/21,6453,0.0,134.6,122.3,-2.0,134.0,0.0
2995,2995,19/08/21,6368,0.0,135.0,122.7,-1.2,193.0,0.05
2996,2996,20/08/21,6082,0.0,116.3,104.0,-2.2,133.0,0.0
2997,2997,21/08/21,4855,0.0,101.4,95.4,-2.4,66.0,0.0
2998,2998,22/08/21,4813,0.0,95.0,87.5,-1.9,81.0,0.0
2999,2999,23/08/21,5502,0.0,110.5,103.0,-1.5,113.0,0.01
3000,3000,24/08/21,5766,0.0,119.9,110.4,-1.7,112.0,0.0
3001,3001,25/08/21,5775,0.0,118.8,107.4,-1.8,131.0,0.0
3002,3002,26/08/21,5559,0.0,117.1,101.9,-2.3,204.0,0.0
3003,3003,27/08/21,5711,0.0,117.9,98.3,-2.1,129.0,0.0
3004,3004,28/08/21,5602,0.0,114.7,89.1,-2.1,132.0,0.01
3005,3005,29/08/21,5325,0.0,109.2,86.3,-2.0,91.0,0.0
3006,3006,30/08/21,5129,0.0,105.9,85.5,-1.8,118.0,0.0
3007,3007,31/08/21,4910,0.0,104.6,84.5,-2.1,266.0,0.01
3008,3008,1/9/21,4288,0.0,92.2,75.6,-2.2,189.0,0.0
3009,3009,2/9/21,4664,0.0,95.9,84.1,-1.8,48.0,0.0
3010,3010,3/9/21,5130,0.0,102.7,92.9,-1.9,100.0,0.0
3011,3011,4/9/21,4493,0.0,97.9,88.1,-1.6,81.0,0.0
3012,3012,5/9/21,4819,0.0,96.4,85.8,-1.0,108.0,0.01
3013,3013,6/9/21,5496,0.0,111.9,101.1,-0.9,143.0,0.0
3014,3014,7/9/21,5481,0.0,114.1,103.8,-1.5,101.0,0.0
3015,3015,8/9/21,5198,0.0,109.1,99.1,-1.6,103.0,0.0
3016,3016,9/9/21,5101,0.0,109.5,99.5,-1.6,184.0,0.0
3017,3017,10/9/21,5064,0.0,107.7,93.0,-1.3,117.0,0.0
3018,3018,11/9/21,4517,0.0,89.3,75.7,-1.7,222.0,0.0
3019,3019,12/9/21,4009,0.0,85.2,71.5,-2.1,55.0,0.0
3020,3020,13/09/21,4820,0.0,95.2,82.0,-2.0,54.0,0.0
3021,3021,14/09/21,4740,0.0,97.1,83.3,-1.8,63.0,0.0
3022,3022,15/09/21,4838,0.0,101.3,91.1,-1.1,41.0,0.0
3023,3023,16/09/21,4570,0.0,97.5,87.6,-1.6,110.0,0.0
3024,3024,17/09/21,4449,0.0,92.3,80.8,-0.9,111.0,0.0
3025,3025,18/09/21,4301,0.0,91.2,81.2,-1.6,337.0,0.0
3026,3026,19/09/21,4567,0.0,93.0,83.8,-2.5,48.0,0.0
3027,3027,20/09/21,5085,0.0,106.5,96.4,-1.7,80.0,0.0
3028,3028,21/09/21,5209,0.0,108.4,98.4,-1.3,133.0,0.0
3029,3029,22/09/21,4603,0.0,100.3,90.6,-1.5,117.0,0.0
3030,3030,23/09/21,4811,0.0,98.9,88.5,-0.9,169.0,0.02
3031,3031,24/09/21,4759,0.0,97.6,87.1,-1.4,85.0,0.0
3032,3032,25/09/21,4376,0.0,94.5,84.4,-1.2,138.0,0.0
3033,3033,26/09/21,4270,0.0,90.2,80.3,-1.1,108.0,0.0
3034,3034,27/09/21,4877,0.0,102.6,91.7,-0.9,112.0,0.0
3035,3035,28/09/21,5063,0.0,107.5,96.2,-0.5,134.0,0.0
3036,3036,29/09/21,5118,0.0,109.7,98.0,-0.1,113.0,0.0
3037,3037,30/09/21,5174,0.0,110.6,99.3,-0.1,137.0,0.0
3038,3038,1/10/21,5150,0.0,111.5,98.6,0.1,206.0,0.02
3039,3039,2/10/21,4993,0.0,97.9,81.5,-0.1,242.0,0.0
3040,3040,3/10/21,5053,0.0,101.6,86.7,-0.4,179.0,0.0
3041,3041,4/10/21,5328,0.0,111.0,93.0,0.3,268.0,0.0
3042,3042,5/10/21,5349,0.0,112.4,86.7,-0.4,232.0,0.0
3043,3043,6/10/21,5189,0.0,111.0,77.0,-0.6,116.0,0.0
3044,3044,7/10/21,4979,0.0,107.0,74.4,-1.1,134.0,0.0
3045,3045,8/10/21,4839,0.0,103.8,70.3,-1.0,247.0,0.0
3046,3046,9/10/21,4569,0.0,96.9,67.8,-0.9,152.0,0.02
3047,3047,10/10/21,4536,0.0,94.2,72.0,-1.6,203.0,0.0
3048,3048,11/10/21,4683,0.0,101.9,77.7,0.0,154.0,0.0
3049,3049,12/10/21,4707,0.0,101.5,75.8,-0.4,139.0,0.0
3050,3050,13/10/21,4382,0.0,95.4,72.7,-1.5,137.0,0.0
3051,3051,14/10/21,4160,0.0,89.0,72.8,-2.1,72.0,0.0
3052,3052,15/10/21,3517,0.0,78.3,65.9,-0.7,105.0,0.0
3053,3053,16/10/21,4084,0.0,84.5,67.9,-0.5,114.0,0.0
3054,3054,17/10/21,3784,0.0,80.1,65.0,-1.9,94.0,0.0
3055,3055,18/10/21,3694,0.0,75.4,62.4,-1.8,98.0,0.0
3056,3056,19/10/21,3644,0.0,72.5,62.8,-1.5,84.0,0.0
3057,3057,20/10/21,3806,0.0,75.0,63.9,-1.6,167.0,0.0
3058,3058,21/10/21,3750,0.0,72.7,62.3,-1.9,78.0,0.0
3059,3059,22/10/21,3794,0.0,74.2,62.7,-1.3,192.0,0.0
3060,3060,23/10/21,3574,0.0,73.3,60.2,0.3,228.0,0.0
3061,3061,24/10/21,3441,0.0,68.5,55.4,0.9,246.0,0.0
3062,3062,25/10/21,3467,0.0,68.9,56.4,0.2,171.0,0.0
3063,3063,26/10/21,3482,0.0,68.2,55.9,-0.2,153.0,0.01
3064,3064,27/10/21,3501,0.0,66.6,54.9,-1.1,99.0,0.0
3065,3065,28/10/21,3404,0.0,65.0,55.0,-2.5,49.0,0.0
3066,3066,29/10/21,3524,0.0,66.3,55.5,-2.0,114.0,0.0
3067,3067,30/10/21,3235,0.0,61.3,52.2,-1.5,85.0,0.0
3068,3068,31/10/21,3180,0.0,60.9,49.9,-1.0,121.0,0.0
3069,3069,1/11/21,3407,0.0,65.4,54.2,-1.1,159.0,0.0
3070,3070,2/11/21,3424,0.0,65.3,54.7,-1.6,103.0,0.0
3071,3071,3/11/21,3389,0.0,63.0,52.6,-2.0,185.0,0.0
3072,3072,4/11/21,2710,0.0,55.7,42.9,0.1,194.0,0.0
3073,3073,5/11/21,2660,0.0,51.8,41.0,-0.6,97.0,0.0
3074,3074,6/11/21,2869,0.0,52.0,41.7,-1.7,80.0,0.0
3075,3075,7/11/21,2914,0.0,54.8,43.1,-1.2,135.0,0.0
3076,3076,8/11/21,3261,0.0,60.0,49.1,-1.3,119.0,0.0
3077,3077,9/11/21,3290,0.0,62.7,50.4,-1.8,113.0,0.0
3078,3078,10/11/21,3425,0.0,60.8,49.7,-1.4,118.0,0.0
3079,3079,11/11/21,3267,0.0,61.4,49.6,-0.8,146.0,0.0
3080,3080,12/11/21,3502,0.0,62.7,51.7,-1.3,148.0,0.0
3081,3081,13/11/21,3244,0.0,58.8,47.9,-1.4,134.0,0.0
3082,3082,14/11/21,3260,0.0,57.7,46.4,-1.2,102.0,0.0
3083,3083,15/11/21,3416,0.0,60.9,49.8,-1.4,175.0,0.0
3084,3084,16/11/21,3396,0.0,60.6,50.5,-1.7,131.0,0.0
3085,3085,17/11/21,3531,0.0,63.5,51.3,-1.0,194.0,0.0
3086,3086,18/11/21,3477,0.0,62.2,48.9,-1.8,114.0,0.0
3087,3087,19/11/21,3584,0.0,61.8,47.1,-1.4,171.0,0.0
3088,3088,20/11/21,3359,0.0,58.1,44.4,-2.1,235.0,0.0
3089,3089,21/11/21,3371,0.0,59.0,44.6,-1.4,139.0,0.0
3090,3090,22/11/21,3463,0.0,60.9,50.4,-1.4,198.0,0.0
3091,3091,23/11/21,3518,0.0,61.9,51.0,-1.4,126.0,0.0
3092,3092,24/11/21,3554,0.0,62.2,51.3,-1.4,119.0,0.0
3093,3093,25/11/21,3524,0.0,62.3,50.7,-1.1,201.0,0.0
3094,3094,26/11/21,3756,0.0,64.0,52.2,-0.6,165.0,0.0
3095,3095,27/11/21,3400,0.0,60.4,49.0,-1.1,128.0,0.0
3096,3096,28/11/21,3450,0.0,58.8,47.4,-1.1,225.0,0.0
3097,3097,29/11/21,3567,0.0,61.7,50.8,-1.5,177.0,0.0
3098,3098,30/11/21,3538,0.0,62.5,51.0,-1.2,136.0,0.0
3099,3099,1/12/21,3676,0.0,63.1,51.8,-1.6,146.0,0.0
3100,3100,2/12/21,3673,0.0,63.3,51.9,-1.1,125.0,0.0
3101,3101,3/12/21,3912,0.0,64.2,53.5,-2.1,325.0,0.0
3102,3102,4/12/21,3498,0.0,60.8,49.6,-1.9,87.0,0.0
3103,3103,5/12/21,3527,0.0,58.9,47.4,-1.3,179.0,0.0
3104,3104,6/12/21,3608,0.0,62.2,51.4,-1.8,308.0,0.0
3105,3105,7/12/21,3583,0.0,63.8,51.7,-0.4,191.0,0.0
3106,3106,8/12/21,3714,0.0,64.3,52.8,-0.7,155.0,0.0
3107,3107,9/12/21,3648,0.0,64.4,52.4,-0.4,225.0,0.0
3108,3108,10/12/21,3899,0.0,66.0,54.2,-0.7,244.0,0.0
3109,3109,11/12/21,3625,0.0,63.3,50.2,0.7,274.0,0.0
3110,3110,12/12/21,3625,0.0,63.3,50.2,0.7,274.0,0.0
3111,3111,13/12/21,3817,0.0,64.9,53.0,-0.6,254.0,0.0
